Ensembl_gene_id_a	Ensembl_gene_id_b	in_screen_1	in_screen_2	in_screen_3	in_screen_4	in_screen_5	in_screen_6	in_screen_7	in_screen_8	in_screen_9	in_assay_v1	in_assay_v2	in_assay_v3
ENSG00000125735	ENSG00000181092	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000125735	ENSG00000183255	0	0	0	1	0	1	0	0	0	0	1	0
ENSG00000125735	ENSG00000187416	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000125735	ENSG00000204070	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000125740	ENSG00000126603	0	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125740	ENSG00000134686	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125740	ENSG00000135482	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125740	ENSG00000136451	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125740	ENSG00000138092	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125740	ENSG00000143442	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125740	ENSG00000146592	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125740	ENSG00000158246	1	1	1	0	1	0	0	0	0	1	1	0
ENSG00000125740	ENSG00000164438	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125740	ENSG00000169071	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125740	ENSG00000171223	1	1	1	0	0	0	0	0	1	1	0	1
ENSG00000125740	ENSG00000171847	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125740	ENSG00000172482	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125740	ENSG00000173065	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125743	ENSG00000139343	0	1	1	1	1	1	1	0	1	1	1	1
ENSG00000125743	ENSG00000268988	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000125746	ENSG00000172803	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000125746	ENSG00000175390	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000125746	ENSG00000175895	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125746	ENSG00000178997	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125746	ENSG00000198021	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125746	ENSG00000198183	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000125746	ENSG00000203926	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125746	ENSG00000250254	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125753	ENSG00000136754	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125753	ENSG00000159840	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125753	ENSG00000204538	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000125775	ENSG00000131475	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000134748	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000143756	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000143793	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000145220	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000148704	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000150776	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000153006	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000157450	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000163584	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000169249	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000169509	0	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000169599	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000172586	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000175376	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000176148	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000179083	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000196504	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000197976	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000205352	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000205937	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000229117	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000230989	0	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000268940	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000269096	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125775	ENSG00000269586	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125814	ENSG00000132514	0	0	0	1	0	0	0	1	0	0	1	1
ENSG00000125814	ENSG00000132965	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125814	ENSG00000137575	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125814	ENSG00000143603	0	0	0	0	0	0	1	1	0	0	0	1
ENSG00000125814	ENSG00000143858	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125814	ENSG00000145354	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125814	ENSG00000157613	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125814	ENSG00000162236	1	1	0	0	0	0	0	1	0	1	0	1
ENSG00000125814	ENSG00000166900	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125814	ENSG00000170509	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125814	ENSG00000178750	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125814	ENSG00000178826	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125814	ENSG00000184210	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000125814	ENSG00000189280	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125814	ENSG00000213921	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000125814	ENSG00000268500	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000125816	ENSG00000214513	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125818	ENSG00000134594	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125818	ENSG00000158246	0	0	0	1	0	1	0	0	0	0	1	0
ENSG00000125818	ENSG00000178809	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125826	ENSG00000129084	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125826	ENSG00000133250	0	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125826	ENSG00000137802	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125826	ENSG00000146592	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125826	ENSG00000156587	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125826	ENSG00000162526	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125826	ENSG00000168237	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125826	ENSG00000172349	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125826	ENSG00000185651	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125826	ENSG00000197256	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000127914	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000125835	ENSG00000131737	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000133103	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000137098	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000125835	ENSG00000146830	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000152102	0	0	0	0	1	1	0	0	0	0	1	0
ENSG00000125835	ENSG00000156735	1	1	0	0	0	1	0	0	0	1	1	0
ENSG00000125835	ENSG00000158062	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000162377	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000125835	ENSG00000162613	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000166348	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000166478	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000167565	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000125835	ENSG00000169045	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000125835	ENSG00000169217	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000170948	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125835	ENSG00000172530	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000172845	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000176903	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000183386	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000184351	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000125835	ENSG00000184724	0	0	0	0	0	0	0	1	1	0	0	1
ENSG00000125835	ENSG00000185002	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000186925	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000125835	ENSG00000186930	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000125835	ENSG00000187391	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000188021	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000196388	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000125835	ENSG00000197191	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000198373	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000203907	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000125835	ENSG00000204392	0	0	0	0	0	1	1	0	0	0	1	1
ENSG00000125835	ENSG00000204918	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000204919	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000212123	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000125835	ENSG00000212938	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000222047	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000125835	ENSG00000227151	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000229665	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125835	ENSG00000234278	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125850	ENSG00000167625	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125863	ENSG00000140743	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125863	ENSG00000214717	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125864	ENSG00000130307	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125864	ENSG00000138080	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125864	ENSG00000140859	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125864	ENSG00000143553	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000125864	ENSG00000170819	1	0	0	1	0	1	0	0	0	1	1	0
ENSG00000125864	ENSG00000171446	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125864	ENSG00000204536	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125864	ENSG00000213024	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125868	ENSG00000184009	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125870	ENSG00000143458	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125870	ENSG00000177432	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000125870	ENSG00000198081	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125870	ENSG00000204713	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125870	ENSG00000215271	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125872	ENSG00000158163	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125872	ENSG00000160207	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125872	ENSG00000188581	0	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125872	ENSG00000197191	0	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125872	ENSG00000212899	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000125875	ENSG00000137210	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125875	ENSG00000147155	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125875	ENSG00000224916	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125875	ENSG00000267467	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125877	ENSG00000125877	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000125885	ENSG00000145780	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000125888	ENSG00000125888	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125888	ENSG00000126759	0	0	0	1	1	0	0	0	0	0	1	0
ENSG00000125888	ENSG00000129084	1	0	0	0	0	0	1	0	0	1	0	1
ENSG00000125888	ENSG00000132938	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125888	ENSG00000143382	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125888	ENSG00000145358	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000125888	ENSG00000156795	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125888	ENSG00000158716	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125888	ENSG00000165626	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000125888	ENSG00000175334	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125888	ENSG00000196388	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125888	ENSG00000196628	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125888	ENSG00000197019	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125888	ENSG00000198390	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125888	ENSG00000256061	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000125898	ENSG00000130307	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125898	ENSG00000131737	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125898	ENSG00000132938	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125898	ENSG00000133103	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125898	ENSG00000135249	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125898	ENSG00000138100	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125898	ENSG00000144579	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000125898	ENSG00000145721	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125898	ENSG00000153179	0	0	0	0	0	0	0	1	1	0	0	1
ENSG00000125898	ENSG00000160207	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125898	ENSG00000165699	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000125898	ENSG00000167110	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125898	ENSG00000171346	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125898	ENSG00000171360	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125898	ENSG00000171446	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125898	ENSG00000172638	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125898	ENSG00000179455	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125898	ENSG00000180532	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125898	ENSG00000182195	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125898	ENSG00000183230	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125898	ENSG00000183386	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000125898	ENSG00000185880	1	1	0	0	0	1	0	0	0	1	1	0
ENSG00000125898	ENSG00000185963	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125898	ENSG00000186628	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125898	ENSG00000187766	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125898	ENSG00000189431	0	0	1	0	0	1	0	0	0	1	1	0
ENSG00000125898	ENSG00000196628	0	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125898	ENSG00000196859	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000125898	ENSG00000197978	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125898	ENSG00000223501	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125910	ENSG00000179409	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125945	ENSG00000156795	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000125945	ENSG00000176155	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125945	ENSG00000176444	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125945	ENSG00000183323	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125945	ENSG00000213015	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000125952	ENSG00000136997	0	0	1	0	0	1	0	0	0	1	1	0
ENSG00000125952	ENSG00000175895	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125968	ENSG00000140262	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125968	ENSG00000151379	0	0	1	1	1	1	0	0	0	1	1	0
ENSG00000125968	ENSG00000176009	0	0	0	1	0	1	0	0	0	0	1	0
ENSG00000125968	ENSG00000196628	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125970	ENSG00000125970	0	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125970	ENSG00000130299	1	1	0	0	0	0	0	1	0	1	0	1
ENSG00000125970	ENSG00000131931	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125970	ENSG00000132938	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125970	ENSG00000137575	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125970	ENSG00000160207	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125970	ENSG00000163682	1	0	1	0	0	0	0	0	0	1	0	0
ENSG00000125970	ENSG00000166831	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125970	ENSG00000173825	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125970	ENSG00000175213	1	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125970	ENSG00000179172	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125970	ENSG00000182473	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125970	ENSG00000182628	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125970	ENSG00000184672	1	1	1	0	0	0	0	0	0	1	0	0
ENSG00000125970	ENSG00000204316	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000125970	ENSG00000275774	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125971	ENSG00000183305	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125971	ENSG00000241258	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000125971	ENSG00000268606	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000125975	ENSG00000185359	0	0	0	1	1	0	0	0	0	0	1	0
ENSG00000125991	ENSG00000126549	0	0	0	0	0	0	1	1	1	0	0	1
ENSG00000125991	ENSG00000127774	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000128699	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000130733	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000131480	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000132406	0	0	0	0	0	0	1	0	1	0	0	1
ENSG00000125991	ENSG00000133065	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000134389	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000134531	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000125991	ENSG00000135185	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000135211	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000125991	ENSG00000135517	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000135750	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000136052	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000137210	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000137404	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000137726	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000137731	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000137819	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000138760	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000139133	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000125991	ENSG00000139190	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000125991	ENSG00000140688	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000141505	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000142089	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000142227	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000125991	ENSG00000143595	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000143786	0	0	0	0	0	0	1	1	1	0	0	1
ENSG00000125991	ENSG00000144040	0	0	0	0	0	0	1	1	0	0	0	1
ENSG00000125991	ENSG00000146416	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000147155	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000148985	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000150433	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000151117	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000151690	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000151778	0	0	0	0	0	0	0	1	1	0	0	1
ENSG00000125991	ENSG00000156284	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000157593	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000158008	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000158296	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000158457	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000125991	ENSG00000160318	0	0	0	0	0	0	1	0	1	0	0	1
ENSG00000125991	ENSG00000162300	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000163933	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000125991	ENSG00000164007	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000164096	0	0	0	0	0	0	1	0	1	0	0	1
ENSG00000125991	ENSG00000164414	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000164983	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000165264	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000165272	0	0	0	0	0	0	1	1	1	0	0	1
ENSG00000125991	ENSG00000165474	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000166002	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000166091	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000166278	0	0	0	0	0	0	1	0	1	0	0	1
ENSG00000125991	ENSG00000166292	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000125991	ENSG00000166797	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000166900	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000167580	0	0	0	0	0	0	1	0	1	0	0	1
ENSG00000125991	ENSG00000168032	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000168394	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000168591	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000125991	ENSG00000168824	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000168958	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000169026	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000169752	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000169896	0	0	0	0	0	0	0	1	1	0	0	1
ENSG00000125991	ENSG00000169903	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000169964	0	0	0	0	0	0	1	0	1	0	0	1
ENSG00000125991	ENSG00000170180	0	0	0	0	0	0	1	0	1	0	0	1
ENSG00000125991	ENSG00000170271	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000125991	ENSG00000170310	0	0	0	0	0	0	1	0	1	0	0	1
ENSG00000125991	ENSG00000170545	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000171135	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000171517	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000171552	0	0	0	0	0	0	1	1	0	0	0	1
ENSG00000125991	ENSG00000171840	0	0	0	0	0	0	1	0	1	0	0	1
ENSG00000125991	ENSG00000172057	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000173250	0	0	0	0	0	0	0	1	1	0	0	1
ENSG00000125991	ENSG00000173535	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000174599	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000174669	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000174851	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000175893	0	0	0	0	0	0	1	1	0	0	0	1
ENSG00000125991	ENSG00000176087	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000176171	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000176797	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000177243	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000177674	0	0	0	0	0	0	1	0	1	0	0	1
ENSG00000125991	ENSG00000178726	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000178927	0	0	0	0	0	0	1	0	1	0	0	1
ENSG00000125991	ENSG00000179029	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000179820	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000180089	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000181704	0	0	0	0	0	0	1	1	1	0	0	1
ENSG00000125991	ENSG00000182600	0	0	0	0	0	0	1	0	1	0	0	1
ENSG00000125991	ENSG00000182749	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000125991	ENSG00000184502	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000125991	ENSG00000184601	0	0	0	0	0	0	0	0	1	0	0	1
